OWNER,OBJECT_NAME,SUBOBJECT_NAME,OBJECT_ID,DATA_OBJECT_ID,OBJECT_TYPE,CREATED,LAST_DDL_TIME,TIMESTAMP,STATUS,TEMPORARY,GENERATED,SECONDARY,NAMESPACE,EDITION_NAME
XDB,XDB$SIMPLE_T,,13773,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$GROUP_DEF_T,,13774,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$GROUP_REF_T,,13775,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$ATTRGROUP_DEF_T,,13776,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$ATTRGROUP_REF_T,,13777,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$MODEL_T,,13778,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:21,VALID,N,N,N,1,
XDB,XDB$COMPLEX_DERIVATION_T,,13779,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$CONTENT_T,,13780,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$SIMPLECONT_RES_T,,13781,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$SIMPLECONT_EXT_T,,13782,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$SIMPLECONTENT_T,,13783,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$COMPLEX_T,,13784,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$PROPERTY_T,,13785,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$ANY_T,,13786,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$INCLUDE_T,,13787,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$INCLUDE_LIST_T,,13788,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$IMPORT_T,,13789,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$IMPORT_LIST_T,,13790,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$EXTRA_LIST_T,,13791,,TYPE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$SIMPLE_TYPE,,13793,13793.0,TABLE,2014-05-29 13:18:20,2014-05-29 13:18:22,2014-05-29:13:18:20,VALID,N,N,N,1,
XDB,XDB$COMPLEX_TYPE,,13935,13935.0,TABLE,2014-05-29 13:18:21,2014-05-29 13:18:22,2014-05-29:13:18:21,VALID,N,N,N,1,
XDB,XDB$ALL_MODEL,,14129,14129.0,TABLE,2014-05-29 13:18:21,2014-05-29 13:18:22,2014-05-29:13:18:21,VALID,N,N,N,1,
XDB,XDB$CHOICE_MODEL,,14153,14153.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$SEQUENCE_MODEL,,14177,14177.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$ELEMENT,,14201,14201.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$ATTRIBUTE,,14223,14223.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$ANYATTR,,14237,14237.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$ANY,,14251,14251.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$GROUP_DEF,,14265,14265.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$GROUP_REF,,14279,14279.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$ATTRGROUP_DEF,,14293,14293.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$ATTRGROUP_REF,,14313,14313.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:22,2014-05-29:13:18:22,VALID,N,N,N,1,
XDB,XDB$SCHEMA,,14327,14327.0,TABLE,2014-05-29 13:18:22,2014-05-29 13:18:34,2014-05-29:13:18:34,VALID,N,N,N,1,
XDB,XDB$NAMESUFF_SEQ,,14366,,SEQUENCE,2014-05-29 13:18:23,2014-05-29 13:18:23,2014-05-29:13:18:23,VALID,N,N,N,1,
XDB,XDB$EXTNAME2INTNAME,,14373,,FUNCTION,2014-05-29 13:18:23,2014-05-29 13:18:23,2014-05-29:13:18:23,VALID,N,N,N,1,
XDB,XDbD/PLZ01TcHgNAgAIIegtw==,,14374,,XML SCHEMA,2014-05-29 13:18:25,2014-05-29 13:18:25,2014-05-29:13:18:25,VALID,N,N,N,25,
XDB,XDB$NLOCKS_T,,14375,,TYPE,2014-05-29 13:18:25,2014-05-29 13:18:25,2014-05-29:13:18:25,VALID,N,N,N,1,
XDB,XDB$PREDECESSOR_LIST_T,,14376,,TYPE,2014-05-29 13:18:25,2014-05-29 13:18:25,2014-05-29:13:18:25,VALID,N,N,N,1,
XDB,XDB$OID_LIST_T,,14377,,TYPE,2014-05-29 13:18:25,2014-05-29 13:18:25,2014-05-29:13:18:25,VALID,N,N,N,1,
XDB,XDB$RCLIST_T,,14378,,TYPE,2014-05-29 13:18:25,2014-05-29 13:18:25,2014-05-29:13:18:25,VALID,N,N,N,1,
XDB,XDB$RESOURCE_T,,14379,,TYPE,2014-05-29 13:18:25,2014-05-29 13:18:25,2014-05-29:13:18:25,VALID,N,N,N,1,
XDB,DBMS_XMLSCHEMA,,14409,,PACKAGE,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
PUBLIC,DBMS_XMLSCHEMA,,14410,,SYNONYM,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
XDB,DBMS_XDBZ,,14411,,PACKAGE,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
PUBLIC,DBMS_XDBZ,,14412,,SYNONYM,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
SYS,UTL_BINARYINPUTSTREAM,,14413,,TYPE,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
SYS,UTL_BINARYOUTPUTSTREAM,,14414,,TYPE,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
SYS,UTL_CHARACTERINPUTSTREAM,,14415,,TYPE,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
SYS,UTL_CHARACTEROUTPUTSTREAM,,14416,,TYPE,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
PUBLIC,UTL_BINARYINPUTSTREAM,,14417,,SYNONYM,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
PUBLIC,UTL_BINARYOUTPUTSTREAM,,14418,,SYNONYM,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
PUBLIC,UTL_CHARACTERINPUTSTREAM,,14419,,SYNONYM,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
PUBLIC,UTL_CHARACTEROUTPUTSTREAM,,14420,,SYNONYM,2014-05-29 13:18:29,2014-05-29 13:18:29,2014-05-29:13:18:29,VALID,N,N,N,1,
SYS,XMLBINARYINPUTSTREAM,,14421,,TYPE,2014-05-29 13:18:29,2014-05-29 13:18:30,2014-05-29:13:18:29,VALID,N,N,N,1,
SYS,XMLBINARYOUTPUTSTREAM,,14422,,TYPE,2014-05-29 13:18:29,2014-05-29 13:18:30,2014-05-29:13:18:29,VALID,N,N,N,1,
SYS,XMLCHARACTERINPUTSTREAM,,14423,,TYPE,2014-05-29 13:18:29,2014-05-29 13:18:30,2014-05-29:13:18:29,VALID,N,N,N,1,
SYS,XMLCHARACTEROUTPUTSTREAM,,14424,,TYPE,2014-05-29 13:18:29,2014-05-29 13:18:30,2014-05-29:13:18:29,VALID,N,N,N,1,
PUBLIC,XMLBINARYINPUTSTREAM,,14425,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,XMLBINARYOUTPUTSTREAM,,14426,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,XMLCHARACTERINPUTSTREAM,,14427,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,XMLCHARACTEROUTPUTSTREAM,,14428,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_XMLDOM,,14429,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,DBMS_XMLDOM,,14430,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,XMLDOM,,14431,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_XDBRESOURCE,,14433,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,DBMS_XDBRESOURCE,,14434,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,XDB_PRIVILEGES,,14435,,TYPE,2014-05-29 13:18:30,2014-05-29 13:19:22,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,LOCKTOKENLISTTYPE,,14436,,TYPE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_XDB,,14437,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,DBMS_XDB,,14438,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,DBMS_XDB_ADMIN,,14440,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,DBMS_CSX_ADMIN,,14442,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,XDB_PITRIG_PKG_01,,14445,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,XDB_PITRIG_PKG,,14446,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,XDBPI_IM,,14447,,TYPE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_XDBUTIL_INT,,14451,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:32,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_XDB_PRINT,,14452,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:32,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_XDBNFS,,14453,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_CSX_INT,,14454,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
PUBLIC,DBMS_CSX_INT,,14455,,SYNONYM,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_XDBZ0,,14456,,PACKAGE,2014-05-29 13:18:30,2014-05-29 13:18:31,2014-05-29:13:18:30,VALID,N,N,N,1,
SYS,IS_VPD_ENABLED,,14457,,FUNCTION,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
SYS,GET_TABLE_NAME,,14458,,FUNCTION,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
SYS,ISXMLTYPETABLE,,14461,,FUNCTION,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
SYS,SETMODFLG,,14462,,PROCEDURE,2014-05-29 13:18:30,2014-05-29 13:18:30,2014-05-29:13:18:30,VALID,N,N,N,1,
XDB,DBMS_XMLPARSER,,14466,,PACKAGE,2014-05-29 13:18:31,2014-05-29 13:18:31,2014-05-29:13:18:31,VALID,N,N,N,1,
PUBLIC,DBMS_XMLPARSER,,14467,,SYNONYM,2014-05-29 13:18:31,2014-05-29 13:18:31,2014-05-29:13:18:31,VALID,N,N,N,1,
PUBLIC,XMLPARSER,,14468,,SYNONYM,2014-05-29 13:18:31,2014-05-29 13:18:31,2014-05-29:13:18:31,VALID,N,N,N,1,
XDB,DBMS_XSLPROCESSOR,,14470,,PACKAGE,2014-05-29 13:18:31,2014-05-29 13:18:31,2014-05-29:13:18:31,VALID,N,N,N,1,
PUBLIC,DBMS_XSLPROCESSOR,,14471,,SYNONYM,2014-05-29 13:18:31,2014-05-29 13:18:31,2014-05-29:13:18:31,VALID,N,N,N,1,
PUBLIC,XSLPROCESSOR,,14472,,SYNONYM,2014-05-29 13:18:31,2014-05-29 13:18:31,2014-05-29:13:18:31,VALID,N,N,N,1,
SYS,USER_XML_PARTITIONED_TABLE_OK,,14487,,FUNCTION,2014-05-29 13:18:31,2014-05-29 13:18:32,2014-05-29:13:18:31,VALID,N,N,N,1,
PUBLIC,USER_XML_PARTITIONED_TABLE_OK,,14488,,SYNONYM,2014-05-29 13:18:32,2014-05-29 13:18:32,2014-05-29:13:18:32,VALID,N,N,N,1,
XDB,GET_XDB_TABLESPACE,,14492,,FUNCTION,2014-05-29 13:18:32,2014-05-29 13:18:32,2014-05-29:13:18:32,VALID,N,N,N,1,
SYS,GETXMLSCHEMADEPENDENCYLIST,,14495,,FUNCTION,2014-05-29 13:18:32,2014-05-29 13:18:32,2014-05-29:13:18:32,VALID,N,N,N,1,
PUBLIC,DBMS_XDB_PRINT,,14501,,SYNONYM,2014-05-29 13:18:32,2014-05-29 13:18:32,2014-05-29:13:18:32,VALID,N,N,N,1,
XDB,DBMS_XMLSCHEMA_INT,,14519,,PACKAGE,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,PATH_LINKINFO,,14526,,TYPE,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,PATH_ARRAY,,14527,,TYPE,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,XDBHI_IM,,14528,,TYPE,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,XDB_FUNCIMPL,,14530,,PACKAGE,2014-05-29 13:18:33,2014-05-29 13:18:53,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,XDB_ANCOP,,14531,,PACKAGE,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,UNDER_PATH,,14532,,OPERATOR,2014-05-29 13:18:33,2014-05-29 13:18:53,2014-05-29:13:18:53,VALID,N,N,N,1,
XDB,EQUALS_PATH,,14533,,OPERATOR,2014-05-29 13:18:33,2014-05-29 13:18:53,2014-05-29:13:18:53,VALID,N,N,N,1,
PUBLIC,UNDER_PATH,,14534,,SYNONYM,2014-05-29 13:18:33,2014-05-29 13:22:33,2014-05-29:13:18:33,VALID,N,N,N,1,
PUBLIC,EQUALS_PATH,,14535,,SYNONYM,2014-05-29 13:18:33,2014-05-29 13:19:47,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,PATH,,14536,,OPERATOR,2014-05-29 13:18:33,2014-05-29 13:19:46,2014-05-29:13:19:46,VALID,N,N,N,1,
XDB,DEPTH,,14537,,OPERATOR,2014-05-29 13:18:33,2014-05-29 13:19:46,2014-05-29:13:19:46,VALID,N,N,N,1,
XDB,ABSPATH,,14538,,OPERATOR,2014-05-29 13:18:33,2014-05-29 13:19:22,2014-05-29:13:19:22,VALID,N,N,N,1,
PUBLIC,PATH,,14539,,SYNONYM,2014-05-29 13:18:33,2014-05-29 13:22:33,2014-05-29:13:18:33,VALID,N,N,N,1,
PUBLIC,DEPTH,,14540,,SYNONYM,2014-05-29 13:18:33,2014-05-29 13:22:33,2014-05-29:13:18:33,VALID,N,N,N,1,
PUBLIC,ABSPATH,,14541,,SYNONYM,2014-05-29 13:18:33,2014-05-29 13:22:33,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,XDBHI_IDXTYP,,14542,,INDEXTYPE,2014-05-29 13:18:33,2014-05-29 13:18:53,2014-05-29:13:18:53,VALID,N,N,N,1,
XDB,RESOURCE_VIEW,,14544,,VIEW,2014-05-29 13:18:33,2014-05-29 13:19:22,2014-05-29:13:18:33,VALID,N,N,N,1,
PUBLIC,RESOURCE_VIEW,,14545,,SYNONYM,2014-05-29 13:18:33,2014-05-29 13:19:47,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,XDB_RVTRIG_PKG,,14546,,PACKAGE,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
PUBLIC,XDB_RVTRIG_PKG,,14547,,SYNONYM,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,CONTENTSCHEMAIS,,14550,,FUNCTION,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
PUBLIC,CONTENTSCHEMAIS,,14551,,SYNONYM,2014-05-29 13:18:33,2014-05-29 13:18:33,2014-05-29:13:18:33,VALID,N,N,N,1,
XDB,XDB_DLTRIG_PKG,,14555,,PACKAGE,2014-05-29 13:18:34,2014-05-29 13:18:34,2014-05-29:13:18:34,VALID,N,N,N,1,
XDB,XDh1jUheYAR5PgNAgAILJCxg==,,14564,,XML SCHEMA,2014-05-29 13:18:35,2014-05-29 13:18:35,2014-05-29:13:18:35,VALID,N,N,N,25,
XDB,XDD664zdOJS6aVwhXzQhIP7g==,,14565,,XML SCHEMA,2014-05-29 13:18:36,2014-05-29 13:18:36,2014-05-29:13:18:36,VALID,N,N,N,25,
XDB,XDV0BNmQOgTUSTQZ9VQNaVyA==,,14566,,XML SCHEMA,2014-05-29 13:18:36,2014-05-29 13:18:36,2014-05-29:13:18:36,VALID,N,N,N,25,
XDB,XDB$ACL,,14567,14567.0,TABLE,2014-05-29 13:18:36,2014-05-29 13:19:53,2014-05-29:13:18:37,VALID,N,Y,N,1,
XDB,XDUNKnxciURlOsxm8Z3UPWCg==,,14572,,XML SCHEMA,2014-05-29 13:18:37,2014-05-29 13:18:37,2014-05-29:13:18:37,VALID,N,N,N,25,
SYS,XDS_ACL,,14573,,VIEW,2014-05-29 13:18:37,2014-05-29 13:18:37,2014-05-29:13:18:37,VALID,N,N,N,1,
PUBLIC,XDS_ACL,,14574,,SYNONYM,2014-05-29 13:18:37,2014-05-29 13:18:37,2014-05-29:13:18:37,VALID,N,N,N,1,
SYS,XDS_ACE,,14575,,VIEW,2014-05-29 13:18:37,2014-05-29 13:18:37,2014-05-29:13:18:37,VALID,N,N,N,1,
PUBLIC,XDS_ACE,,14576,,SYNONYM,2014-05-29 13:18:37,2014-05-29 13:18:37,2014-05-29:13:18:37,VALID,N,N,N,1,
XDB,XDXnPcTXh/RLeQyfOrnWnsyw==,,14578,,XML SCHEMA,2014-05-29 13:18:38,2014-05-29 13:18:38,2014-05-29:13:18:38,VALID,N,N,N,25,
XDB,XDB$RESCONFIG,,14579,14579.0,TABLE,2014-05-29 13:18:39,2014-05-29 13:19:53,2014-05-29:13:18:41,VALID,N,Y,N,1,
XDB,XDHEzwIA9wT8aAMf7u55v56A==,,14584,,XML SCHEMA,2014-05-29 13:18:40,2014-05-29 13:18:40,2014-05-29:13:18:40,VALID,N,N,N,25,
XDB,XDB_LINK_TYPE,,14585,,TYPE,2014-05-29 13:18:40,2014-05-29 13:18:40,2014-05-29:13:18:40,VALID,N,N,N,1,
XDB,security-role-ref22_T,,14586,,TYPE,2014-05-29 13:18:40,2014-05-29 13:18:40,2014-05-29:13:18:40,VALID,N,N,N,1,
XDB,security-role-ref23_COLL,,14587,,TYPE,2014-05-29 13:18:40,2014-05-29 13:18:40,2014-05-29:13:18:40,VALID,N,N,N,1,
XDB,SERVLET_T,,14588,,TYPE,2014-05-29 13:18:40,2014-05-29 13:18:40,2014-05-29:13:18:40,VALID,N,N,N,1,
XDB,XDqeqM2SQeR7mAE5JZdkcwWw==,,14603,,XML SCHEMA,2014-05-29 13:18:41,2014-05-29 13:18:41,2014-05-29:13:18:41,VALID,N,N,N,25,
XDB,xdb-log-entry-type27_T,,14604,,TYPE,2014-05-29 13:18:41,2014-05-29 13:18:41,2014-05-29:13:18:41,VALID,N,N,N,1,
XDB,xdb-log-entry29_COLL,,14605,,TYPE,2014-05-29 13:18:41,2014-05-29 13:18:41,2014-05-29:13:18:41,VALID,N,N,N,1,
XDB,xdb-log28_T,,14606,,TYPE,2014-05-29 13:18:41,2014-05-29 13:18:41,2014-05-29:13:18:41,VALID,N,N,N,1,
XDB,XD7kEVr851QL+AVVY6ONooPw==,,14621,,XML SCHEMA,2014-05-29 13:18:42,2014-05-29 13:18:42,2014-05-29:13:18:42,VALID,N,N,N,25,
XDB,Response35_T,,14622,,TYPE,2014-05-29 13:18:42,2014-05-29 13:18:42,2014-05-29:13:18:42,VALID,N,N,N,1,
XDB,ftp-log-entry-type34_T,,14623,,TYPE,2014-05-29 13:18:42,2014-05-29 13:18:42,2014-05-29:13:18:42,VALID,N,N,N,1,
XDB,ftp-log-entry37_COLL,,14624,,TYPE,2014-05-29 13:18:42,2014-05-29 13:18:42,2014-05-29:13:18:42,VALID,N,N,N,1,
XDB,ftp-log36_T,,14625,,TYPE,2014-05-29 13:18:42,2014-05-29 13:18:42,2014-05-29:13:18:42,VALID,N,N,N,1,
XDB,XD/U63s7F0QPqnMRzvOMJqdQ==,,14642,,XML SCHEMA,2014-05-29 13:18:43,2014-05-29 13:18:43,2014-05-29:13:18:43,VALID,N,N,N,25,
XDB,Request43_T,,14643,,TYPE,2014-05-29 13:18:43,2014-05-29 13:18:43,2014-05-29:13:18:43,VALID,N,N,N,1,
XDB,Response44_T,,14644,,TYPE,2014-05-29 13:18:43,2014-05-29 13:18:43,2014-05-29:13:18:43,VALID,N,N,N,1,
XDB,http-log-entry-type42_T,,14645,,TYPE,2014-05-29 13:18:43,2014-05-29 13:18:43,2014-05-29:13:18:43,VALID,N,N,N,1,
XDB,http-log-entry46_COLL,,14646,,TYPE,2014-05-29 13:18:43,2014-05-29 13:18:43,2014-05-29:13:18:43,VALID,N,N,N,1,
XDB,http-log45_T,,14647,,TYPE,2014-05-29 13:18:43,2014-05-29 13:18:43,2014-05-29:13:18:43,VALID,N,N,N,1,
XDB,XD+82wzRjiRVuiZ8cCQs+bSA==,,14666,,XML SCHEMA,2014-05-29 13:18:44,2014-05-29 13:18:44,2014-05-29:13:18:44,VALID,N,N,N,25,
XDB,XDZAZFTaVMSkqicy2PCB5Pcg==,,14667,,XML SCHEMA,2014-05-29 13:18:44,2014-05-29 13:18:44,2014-05-29:13:18:44,VALID,N,N,N,25,
XDB,XDjb3TzSjwTjS37ysz+NwIGg==,,14668,,XML SCHEMA,2014-05-29 13:18:44,2014-05-29 13:18:44,2014-05-29:13:18:44,VALID,N,N,N,25,
XDB,ChildName52_COLL,,14669,,TYPE,2014-05-29 13:18:44,2014-05-29 13:18:44,2014-05-29:13:18:44,VALID,N,N,N,1,
XDB,ListingTyp51_T,,14670,,TYPE,2014-05-29 13:18:44,2014-05-29 13:18:44,2014-05-29:13:18:44,VALID,N,N,N,1,
XDB,XDPKNBGrZsQP6aMNLYwL44sA==,,14683,,XML SCHEMA,2014-05-29 13:18:45,2014-05-29 13:18:45,2014-05-29:13:18:45,VALID,N,N,N,25,
XDB,DBMS_XDB_VERSION,,14697,,PACKAGE,2014-05-29 13:18:45,2014-05-29 13:18:45,2014-05-29:13:18:45,VALID,N,N,N,1,
PUBLIC,DBMS_XDB_VERSION,,14700,,SYNONYM,2014-05-29 13:18:45,2014-05-29 13:18:45,2014-05-29:13:18:45,VALID,N,N,N,1,
XDB,ALL_PATH,,14701,,OPERATOR,2014-05-29 13:18:45,2014-05-29 13:19:46,2014-05-29:13:19:46,VALID,N,N,N,1,
PUBLIC,ALL_PATH,,14702,,SYNONYM,2014-05-29 13:18:45,2014-05-29 13:22:33,2014-05-29:13:18:45,VALID,N,N,N,1,
XDB,PATH_VIEW,,14703,,VIEW,2014-05-29 13:18:45,2014-05-29 13:19:46,2014-05-29:13:18:45,VALID,N,N,N,1,
PUBLIC,PATH_VIEW,,14704,,SYNONYM,2014-05-29 13:18:45,2014-05-29 13:19:52,2014-05-29:13:18:45,VALID,N,N,N,1,
XDB,XDB_PVTRIG_PKG,,14705,,PACKAGE,2014-05-29 13:18:45,2014-05-29 13:18:46,2014-05-29:13:18:45,VALID,N,N,N,1,
PUBLIC,XDB_PVTRIG_PKG,,14706,,SYNONYM,2014-05-29 13:18:46,2014-05-29 13:18:46,2014-05-29:13:18:46,VALID,N,N,N,1,
XDB,XDqNw3ey+jQteJdYOQhmwhmw==,,14708,,XML SCHEMA,2014-05-29 13:18:46,2014-05-29 13:18:46,2014-05-29:13:18:46,VALID,N,N,N,25,
XDB,XDe1Yvo7eUSAO+tTvmtZZXGA==,,14709,,XML SCHEMA,2014-05-29 13:18:46,2014-05-29 13:18:46,2014-05-29:13:18:46,VALID,N,N,N,25,
